nombre_panel,Irradiancia,Temperatura,Voc,Isc,Ns,alpha_Isc,beta_Voc,Rs,Rsh,Vmpp,Impp,Pmax
panel_AdvancePowerAPI_M245,100,10,37.62,8.32,60,0.00447,-0.13408,0.18213,215.6371,27.30696348174087,0.6694675429293611,18.28112574698285
panel_AdvancePowerAPI_M240,100,10,37.56,8.29,60,0.004454,-0.13386,0.21827,144.0031,26.943991995998,0.6126437401707117,16.507068031557935
panel_AdvancePowerAPI_P245,100,10,36.9,8.46,60,0.004871,-0.12332,0.19672,488.6357,27.26428214107053,0.7471136184705236,20.369516485416483
panel_AdvancePowerAPI_P250,100,10,37.2,8.52,60,0.004906,-0.12432,0.18196,333.986,27.392896448224118,0.7292752201801708,19.97696058865126
panel_AdvancePowerAPI_M255,100,10,37.68,8.67,60,0.004658,-0.13429,0.3004,1773.6784,27.689804902451225,0.8097811085150817,22.422680908473296
panel_AdvancePowerAPI_P260,100,10,43.2,7.83,72,0.004509,-0.14437,0.27508,131.3155,30.77378689344673,0.5294433731800984,16.292977538391934
panel_AdvancePowerAPI_P255,100,10,37.5,8.56,60,0.004929,-0.12532,0.16707,225.4963,27.48249124562281,0.700043049157861,19.238926970040016
panel_AdvancePowerAPI_P270,100,10,43.7,8.1,72,0.004664,-0.14605,0.25762,109.5741,30.714607303651828,0.5108302883322585,15.689951704936556
panel_AdvancePowerAPI_M270,100,10,44.64,8.14,72,0.00434,-0.14481,0.41944,110.3634,31.41994997498749,0.511953291620139,16.085546812234952
panel_AdvancePowerAPI_M260,100,10,37.8,8.8,60,0.004728,-0.13472,0.30803,543.2812,27.66453226613306,0.7967850334844491,22.04268526800245
panel_AdvancePowerAPI_M265,100,10,44.42,8.11,72,0.004324,-0.1441,0.42332,74.5161,28.665232616308156,0.4249190304452959,12.180402850810532
panel_AdvancePowerAPI_P265,100,10,43.27,7.95,72,0.004578,-0.14461,0.24913,126.8657,30.78036018009005,0.531620452002217,16.36346899173051
panel_AdvancePowerAPI_M275,100,10,44.78,8.18,72,0.004362,-0.14527,0.3798,129.4988,31.94411205602801,0.5495311266463989,17.55428388786789
panel_AdvancePowerAPI_P275,100,10,43.92,8.17,72,0.004704,-0.14678,0.26154,129.0618,31.28668334167084,0.5515714223880007,17.256840432568353
panel_AdvancePowerAPI_M280,100,10,44.86,8.21,72,0.004378,-0.14553,0.3467,160.1928,32.38268134067033,0.5924875572918574,19.186335766094373
panel_AdvancePowerAPI_P285,100,10,44.21,8.32,72,0.004993,-0.14523,0.26686,194.1938,32.156748374187096,0.6347957011421366,20.41296563064336
panel_AdvancePowerAPI_M285,100,10,44.21,8.39,72,0.004474,-0.14342,0.27807,152.2564,31.93558779389695,0.6024085715523664,19.23827182460665
panel_AdvancePowerAPI_M295,100,10,44.57,8.52,72,0.004543,-0.14458,0.31524,278.8378,32.7084492246123,0.702116398325302,22.96513856439081
panel_AdvancePowerAPI_P280,100,10,44.06,8.23,72,0.004739,-0.14725,0.25659,152.6237,31.694987493746872,0.589465418085031,18.683099054201328
panel_AdvancePowerAPI_M290,100,10,44.43,8.48,72,0.004522,-0.14413,0.30154,183.0868,32.316768384192095,0.6417482249183326,20.73922874565217
panel_AdvancePowerAPI_M300,100,10,44.71,8.58,72,0.004575,-0.14504,0.32911,1116.1662,33.16904952476238,0.7852430171798508,26.045764525812302
panel_AdvancePowerAPI_P290,100,10,44.28,8.46,72,0.005077,-0.14546,0.26989,257.9203,32.429174587293645,0.68653296720916,22.263697453558592
panel_AdvancePowerAPI_P295,100,10,44.42,8.49,72,0.005095,-0.14592,0.25513,252.3841,32.531705852926464,0.687434865967407,22.363428852697613
panel_AdvancePowerAPI_P300,100,10,44.86,8.54,72,0.005125,-0.14736,0.21808,390.8713,33.1008004002001,0.7284679962388346,24.112873741435383
panel_AdvancePowerAPI_M305,100,10,44.86,8.72,72,0.00465,-0.14553,0.34045,1025.8026,33.257888944472235,0.7992201022189297,26.58037340178691
panel_AdvancePowerAPI_P305,100,10,45.0,8.56,72,0.005137,-0.14783,0.20531,335.5021,33.13656828414207,0.7191495056159134,23.830146699348727
panel_AdvancePowerAPI_P310,100,10,45.22,8.62,72,0.004963,-0.15113,0.20531,355.6091,33.275947973986995,0.7305949360895645,24.3112390833747
panel_AdvancePowerAPI_M310,100,10,45.0,8.79,72,0.004687,-0.14598,0.35123,1483.2976,33.384192096048025,0.8209705132072942,27.40743731810344
panel_AdvancePowerAPI_M315,100,10,45.22,8.89,72,0.00474,-0.14669,0.37257,2343.6053,33.57002501250625,0.8341649393191632,28.002937877500067
panel_AdvancePowerAPI_P315,100,10,45.58,8.67,72,0.004992,-0.15233,0.18879,574.1871,33.70047023511756,0.7666942223628982,25.83795582017745
panel_AdvancePowerAPI_P320,100,10,45.5,9.38,72,0.00469,-0.1456,0.40969,205.4568,33.23161580790395,0.7404964749555123,24.607894362828752
panel_AdvancePowerAPI_P325,100,10,45.8,9.44,72,0.00472,-0.14656,0.40217,197.575,33.427813906953475,0.7398401127835781,24.73123761102892
panel_AdvancePowerAPI_M330,100,10,46.8,9.57,72,0.003828,-0.1404,0.42421,90.4621,32.91685842921461,0.5796977253697376,19.08182795773338
panel_AdvancePowerAPI_P330,100,10,46.1,9.5,72,0.00475,-0.14752,0.39495,209.5386,33.69289644822411,0.7525873692577533,25.356848300642884
panel_AdvancePowerAPI_M335,100,10,47.0,9.61,72,0.003844,-0.141,0.40622,107.6192,33.64532266133067,0.6277229253067997,21.119940363861648
panel_AdvancePowerAPI_M340,100,10,47.2,9.64,72,0.003856,-0.1416,0.3869,164.7141,34.52046023011506,0.7236119748574743,24.979418400102464
panel_AdvancePowerAPI_P335,100,10,46.4,9.56,72,0.00478,-0.14848,0.37516,242.7068,34.02821410705353,0.7761664325402167,26.41155754918641
panel_AdvancePowerAPI_M345,100,10,47.3,9.72,72,0.003888,-0.1419,0.38336,129.9012,34.28599299649825,0.6819324057402721,23.38072968729617
panel_AdvancePowerAPI_M355,100,10,47.5,9.9,72,0.004158,-0.13395,0.38342,128.3056,34.6448224112056,0.6976391871280841,24.169585745150307
panel_AdvancePowerAPI_M350,100,10,47.4,9.81,72,0.003924,-0.1422,0.37734,138.0155,34.453326663331666,0.7049033048295489,24.286263827354507
panel_AdvancePowerAPI_M370,100,10,47.8,10.17,72,0.004271,-0.1348,0.37954,224.9048,35.46143071535768,0.8227207168697197,29.174853699364967
panel_AdvancePowerAPI_M365,100,10,47.7,10.08,72,0.004234,-0.13451,0.38476,185.1293,35.24407203601801,0.785070873373963,27.669094414571525
panel_AdvancePowerAPI_M360,100,10,47.6,9.99,72,0.004196,-0.13423,0.39053,180.3189,35.1463731865933,0.7706111373790026,27.08418661606754
panel_AdvanceSolarHydroWindPowerAPI_160,100,10,42.8,5.15,72,0.004944,-0.17933,0.48468,126.6729,27.66263131565783,0.2843429626975336,7.86567454430372
panel_AdvanceSolarHydroWindPowerAPI_150,100,10,41.8,5.05,72,0.004848,-0.17514,0.37337,71.9537,17.98299149574787,0.249104030365216,4.4796356596142
panel_AdvanceSolarHydroWindPowerAPI_170,100,10,43.6,5.25,72,0.00504,-0.18268,0.42411,150.7375,29.22661330665333,0.3161858269846956,9.241040898326093
panel_AdvanceSolarHydroWindPowerAPI_165,100,10,43.2,5.2,72,0.004992,-0.18101,0.39302,120.4326,27.53216608304152,0.2808982370613894,7.733736915207742
panel_AdvanceSolarHydroWindPowerAPI156P_220,100,10,36.8,8.0,60,0.006,-0.13436,0.33188,144.8499,26.233116558279136,0.5874278564083135,15.410063426739349
panel_AdvanceSolarHydroWindPowerAPI156P_200,100,10,36.0,7.75,60,0.005812,-0.13144,0.41129,72.0403,23.879939969984992,0.4305765675095549,10.282142584610362
panel_AdvanceSolarHydroWindPowerAPI156P_210,100,10,36.4,7.86,60,0.005895,-0.1329,0.37844,107.0785,25.492746373186595,0.5236304000572849,13.348776981950596
panel_AdvanceSolarHydroWindPowerAPI_180,100,10,44.2,5.35,72,0.005136,-0.1852,0.30568,200.4746,30.535367683841923,0.3622054220560907,11.060075739563876
panel_AdvanceSolarHydroWindPowerAPI_175,100,10,43.9,5.3,72,0.005088,-0.18394,0.38736,198.5519,30.28419209604802,0.3575066401371563,10.826799765526353
panel_AdvanceSolarHydroWindPowerAPI156P_230,100,10,37.0,8.18,60,0.006135,-0.13509,0.31904,312.3248,26.856928464232112,0.6894294187386969,18.51595658020231
panel_AdvancedRenewableEnergyAREi_215W_M6_G,100,10,36.48,7.79,60,0.004311,-0.1289,0.34735,263.2877,26.49772886443221,0.6427568087890497,17.03159564505994
panel_AdvancedRenewableEnergyAREi_210W_M6_G,100,10,36.3,7.74,60,0.004284,-0.12827,0.37255,203.5651,26.221710855427716,0.6127615632366639,16.067656534511684
panel_AdvancedRenewableEnergyAREi_220W_M6_G,100,10,36.72,7.85,60,0.004345,-0.12975,0.32965,338.2416,26.782271135567782,0.669091271675763,17.91978385246213
panel_AdvancedRenewableEnergyAREi_225W_M6_G,100,10,36.9,7.97,60,0.004411,-0.13039,0.27767,203.1571,26.710505252626312,0.6320828243362585,16.883251599528506
panel_AdvancedRenewableEnergyAREi_230W_M6_G,100,10,37.14,8.0,60,0.004428,-0.13123,0.2449,280.3446,27.070025012506257,0.6661861481316812,18.03367569290981
panel_AleoSolarP18y255,100,10,37.6,8.88,60,0.003907,-0.11806,0.33761,224.17,27.64982491245623,0.7334083000112405,20.27861108465297
panel_AleoSolarS18y250,100,10,37.5,8.76,60,0.003854,-0.11775,0.34539,340.1584,27.70760380190095,0.7550696092882854,20.921169577015963
panel_AdvancedSolarPower_Hangzhou_ASP_S1_80,100,10,118.9,0.95,145,0.000852,-0.3636,13.0517,1656.7902,75.47978989494747,0.0483493227906357,3.649396725800185
panel_AleoSolarS18y255,100,10,37.6,8.88,60,0.003907,-0.11806,0.33761,224.17,27.64982491245623,0.7334083000112405,20.27861108465297
panel_AleoSolarP18y250,100,10,37.5,8.76,60,0.003854,-0.11775,0.34539,340.1584,27.70760380190095,0.7550696092882854,20.921169577015963
panel_AleoSolarS79y270,100,10,38.6,9.2,60,0.002852,-0.11541,0.31978,194.6187,28.481740870435218,0.7436029636037708,21.17910691985027
panel_AleoSolarS18y260,100,10,37.7,9.01,60,0.003964,-0.11838,0.33171,483.5435,27.949674837418712,0.8006854963783889,22.378899270813168
panel_AleoSolarP18Y265,100,10,37.7,9.14,60,0.004022,-0.11838,0.30126,526.1292,27.96853426713357,0.8171007386582194,22.85311000886256
panel_AleoSolarP19Y275,100,10,39.1,9.62,60,0.003463,-0.10948,0.4126,67.2374,27.24677338669335,0.552892225443043,15.06452917391116
panel_AleoSolarS18y265,100,10,37.7,9.14,60,0.004022,-0.11838,0.30126,526.1292,27.96853426713357,0.8171007386582194,22.85311000886256
panel_AleoSolarP18y260,100,10,37.7,9.01,60,0.003964,-0.11838,0.33171,483.5435,27.949674837418712,0.8006854963783889,22.378899270813168
panel_AleoSolarS19Y270,100,10,38.6,9.2,60,0.002852,-0.11541,0.31978,194.6187,28.481740870435218,0.7436029636037708,21.17910691985027
panel_AleoSolarS19y275,100,10,38.6,9.26,60,0.002871,-0.11541,0.31527,192.1634,28.481740870435218,0.7532912398932164,21.455045894607444
panel_AleoSolarS79y275,100,10,39.1,9.62,60,0.002982,-0.11691,0.40297,92.7322,28.04872436218109,0.6392622994603936,17.93049203269865
panel_AleoSolarS59y280,100,10,39.2,9.67,60,0.002998,-0.11721,0.3968,134.2561,28.630315157578792,0.7243603139196306,20.738664075161733
panel_AleoSolarS79y280,100,10,39.2,9.67,60,0.002998,-0.11721,0.3968,134.2561,28.630315157578792,0.7243603139196306,20.738664075161733
panel_AleoSolarS19y280,100,10,38.5,9.34,60,0.002895,-0.11511,0.27692,165.7897,28.35017508754377,0.7399815994734199,20.978607906632146
panel_AleoSolarP19Y285,100,10,39.2,9.73,60,0.003503,-0.10976,0.39043,186.8248,29.042121060530267,0.7829850791616485,22.73954745760147
panel_AleoSolarS19y285,100,10,39.2,9.73,60,0.003016,-0.11721,0.38001,186.7859,28.865632816408205,0.7842939150193109,22.639140171090688
panel_AleoSolarS79y285,100,10,39.2,9.73,60,0.003016,-0.11721,0.38001,186.7859,28.865632816408205,0.7842939150193109,22.639140171090688
panel_AleoSolarS59y285,100,10,39.2,9.73,60,0.003016,-0.11721,0.38001,186.7859,28.865632816408205,0.7842939150193109,22.639140171090688
panel_AleoSolarP19Y290,100,10,39.3,9.8,60,0.003528,-0.11004,0.39593,416.8884,29.371785892946477,0.8671425429929482,25.469525111454008
panel_AleoSolarS59y290,100,10,39.3,9.8,60,0.003038,-0.11751,0.38511,222.4768,29.01790895447724,0.8173514004813054,23.717828522980984
panel_AleoSolarP19Y295,100,10,39.3,9.87,60,0.003553,-0.11004,0.38983,773.426,29.47008504252126,0.9068047760926428,26.723613868414628
panel_AleoSolarS79Y290,100,10,39.3,9.8,60,0.003626,-0.11161,0.39378,456.3809,29.35212606303152,0.8720850729470923,25.59755099883109
panel_AleoSolarS19y290,100,10,39.3,9.8,60,0.003038,-0.11751,0.38511,222.4768,29.01790895447724,0.8173514004813054,23.717828522980984
panel_AleoSolarS19Y295,100,10,39.3,9.87,60,0.003553,-0.11004,0.38983,773.426,29.47008504252126,0.9068047760926428,26.723613868414628
panel_AleoSolarS79Y295,100,10,39.3,9.87,60,0.003652,-0.11161,0.38772,977.5959,29.4504252126063,0.9134849105115016,26.90251903986334
panel_AleoSolarS59Y295,100,10,39.3,9.87,60,0.003553,-0.11004,0.38983,773.426,29.47008504252126,0.9068047760926428,26.723613868414628
panel_AleoSolarS59Y300,100,10,39.4,9.97,60,0.003589,-0.11032,0.40249,724.6134,29.525362681340667,0.9287018454749034,27.42025881047692
panel_AleoSolarP19Y305,100,10,39.6,10.06,60,0.003622,-0.11088,0.39621,1147.8896,29.695047523761883,0.9504643852060252,28.22408508833604
panel_AleoSolarS79Y300,100,10,39.4,9.97,60,0.003689,-0.1119,0.40054,1104.2588,29.505652826413204,0.9405338412830092,27.75106499238929
panel_AleoSolarP19Y300,100,10,39.4,9.97,60,0.003589,-0.11032,0.40249,724.6134,29.525362681340667,0.9287018454749034,27.42025881047692
panel_AleoSolarS19Y305,100,10,39.6,10.06,60,0.003622,-0.11088,0.39621,1147.8896,29.695047523761883,0.9504643852060252,28.22408508833604
panel_AleoSolarS19Y300,100,10,39.4,9.97,60,0.003589,-0.11032,0.40249,724.6134,29.525362681340667,0.9287018454749034,27.42025881047692
panel_AleoSolarS59Y305,100,10,39.6,10.06,60,0.003622,-0.11088,0.39621,1147.8896,29.695047523761883,0.9504643852060252,28.22408508833604
panel_AleoSolarS79Y305,100,10,39.6,10.06,60,0.003722,-0.11246,0.39399,924.5515,29.65542771385693,0.9450825841016632,28.026828256451992
panel_AleoSolarP19Y310,100,10,39.7,10.12,60,0.003643,-0.11116,0.37421,1928.4801,29.849474737368684,0.9606121567106818,28.673768304144744
panel_alfasolarAlfasolarP6L60_220,100,10,36.35,8.39,60,0.003834,-0.12853,0.39395,79.4578,25.00312656328164,0.5089644811552835,12.725703338540526
panel_AleoSolarS19Y310,100,10,39.7,10.12,60,0.003643,-0.11116,0.37421,1928.4801,29.849474737368684,0.9606121567106818,28.673768304144744
panel_AleoSolarS59Y310,100,10,39.7,10.12,60,0.003643,-0.11116,0.37421,1928.4801,29.849474737368684,0.9606121567106818,28.673768304144744
panel_alfasolarAlfasolarP6L60_225,100,10,36.58,8.45,60,0.003862,-0.12935,0.38271,91.9145,25.563911955977986,0.5471366653845325,13.986953541777575
panel_alfasolarAlfasolarP6L60_230,100,10,36.81,8.51,60,0.003889,-0.13016,0.37175,108.6089,26.056103051525763,0.5866937438516188,15.286952649483238
panel_alfasolarAlfasolarP6L60_235,100,10,37.04,8.57,60,0.003916,-0.13097,0.36083,139.1303,26.533906953476738,0.6362683112989631,16.88268416945246
panel_alfasolarAlfasolarM6L60_245,100,10,37.58,8.66,60,0.002979,-0.12672,0.31351,145.3587,27.14633316658329,0.6504731929732539,17.657962012383173
panel_alfasolarAlfasolarM6L60_240,100,10,37.41,8.61,60,0.002962,-0.12615,0.31277,102.5412,26.574387193596795,0.5803215090111722,15.42168847723526
panel_alfasolarAlfasolarP6L60_240,100,10,37.27,8.63,60,0.003944,-0.13179,0.3504,179.1432,26.90375687843922,0.6783210433854036,18.24938443677012
panel_alfasolarAlfasolarP6L60_245,100,10,37.5,8.69,60,0.003971,-0.1326,0.34017,243.7281,27.23861930965483,0.7187606766879958,19.57804844705421
panel_alfasolarAlfasolarM6L60_250,100,10,37.75,8.71,60,0.002996,-0.12729,0.31423,261.6668,27.62793896948474,0.7282251029793364,20.119358701159847
panel_alfasolarAlfasolarP6L60_250,100,10,37.73,8.75,60,0.003999,-0.13341,0.33007,335.4157,27.518929464732363,0.7520366260286915,20.69524286657887
panel_alfasolarAlfasolarM6L60_255,100,10,37.92,8.76,60,0.003013,-0.12787,0.31422,375.1111,27.866173086543277,0.7645901891208721,21.30620255031508
panel_alfasolarAlfasolarM6L60_260,100,10,38.09,8.81,60,0.003031,-0.12844,0.3142,777.0419,28.10542771385693,0.8071104716946875,22.68418501931201
panel_alfasolarAlfasolarM6L60_265,100,10,38.26,8.86,60,0.003048,-0.12901,0.31361,953.1798,28.250005002501247,0.8238679943019626,23.27427496043111
panel_AlpsTechnologyATI_S572_175,100,10,43.99,5.17,72,0.002146,-0.15907,0.38412,249.6758,31.40256628314157,0.3744110365576357,11.757467392640898
panel_AlpsTechnologyATI_S572_180,100,10,44.06,5.31,72,0.002204,-0.15932,0.36738,227.068,31.34233116558279,0.3766602367931984,11.805409878479256
panel_AlpsTechnologyATI_S572_185,100,10,44.14,5.43,72,0.002253,-0.15961,0.35923,255.5973,31.597968984492244,0.400897054831569,12.667532704542204
panel_AlpsTechnologyATI_M660_220,100,10,36.06,7.95,60,0.004357,-0.13068,0.18964,106.1817,25.398939469734863,0.533138357885298,13.541148880922528
panel_AlpsTechnologyATI_M660_225,100,10,36.24,8.04,60,0.004406,-0.13133,0.19316,136.1896,25.88830415207604,0.5856528804060802,15.16155989549202
panel_AlpsTechnologyATI_M660_230,100,10,36.42,8.1,60,0.004439,-0.13199,0.1971,220.2721,26.39948974487244,0.654728334313774,17.284493947393887
panel_AmericanSolarWholesaleASW_180M,100,10,44.2,5.36,72,0.002337,-0.17059,0.47952,253.1375,31.309254627313656,0.3951862476208744,12.372986851974584
panel_AlpsTechnologyATI_M660_235,100,10,36.72,8.23,60,0.00451,-0.13307,0.1972,201.5555,26.561840920460227,0.6556623662571947,17.415599470056133
panel_AmericanSolarWholesaleASW_215P,100,10,36.12,7.74,60,0.00387,-0.1192,0.27329,178.006,26.272376188094047,0.5975113721022034,15.69804354453333
panel_AmericanSolarWholesaleASW_175M,100,10,44.2,5.25,72,0.002289,-0.17059,0.58203,420.6408,31.72936468234117,0.4261693544847091,13.522082864883266
panel_AmericanSolarWholesaleASW_185M,100,10,44.6,5.37,72,0.002341,-0.17213,0.28792,226.7768,31.48104052026013,0.3807685307199355,11.986989544434206
panel_AlpsTechnologyATI_M660_240,100,10,36.84,8.32,60,0.004559,-0.13351,0.19261,318.4813,26.851365682841426,0.7080554650520354,19.012256215846552
panel_AmericanSolarWholesaleASW_220P,100,10,36.24,7.77,60,0.003885,-0.11959,0.27009,197.4106,26.45030515257629,0.6190249833663204,16.373399707107637
panel_AmericanSolarWholesaleASW_230M,100,10,36.36,7.9,60,0.00395,-0.12726,0.20099,1255.7944,26.828914457228613,0.7301711588159255,19.589699559007958
panel_AmericanSolarWholesaleASW_225P,100,10,36.33,7.86,60,0.00393,-0.11989,0.23541,541.2004,26.861300650325163,0.6983019931170069,18.75729978183721
panel_AmericanSolarWholesaleASW_225M,100,10,36.34,7.86,60,0.00393,-0.12719,0.23548,558.8693,26.70508254127064,0.7009592432779368,18.71917444980391
panel_AmericanSolarWholesaleASW_235M,100,10,37.1,8.31,60,0.004155,-0.12985,0.32124,399.1414,27.133666833416708,0.7220433124390923,19.59168267901893
panel_AmericanSolarWholesaleASW_235P,100,10,37.08,8.34,60,0.00417,-0.12236,0.2457,100.6981,26.339969984992493,0.5514166935951702,14.524299158520586
panel_AmericanSolarWholesaleASW_230P,100,10,36.8,8.63,60,0.004315,-0.12144,0.361,63.8275,24.521060530265128,0.4695575391336827,11.514048839539372
panel_AmericanSolarWholesaleASW_240M_60,100,10,37.2,8.34,60,0.00417,-0.1302,0.17599,114.6058,26.49964982491246,0.5777871769779706,15.311157863240942
panel_AmericanSolarWholesaleASW_240P,100,10,37.2,8.34,60,0.004087,-0.12425,0.18609,111.192,26.59269634817409,0.5714392068326942,15.196109308743289
